Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
54,0,Travel_Frequently,0.0966,Research & Development,0.01,4,Life Sciences,1,1245,4,0,0.053,3,3,Manufacturing Director,3,Divorced,High Income,0.09659,0.7,Y,0,17,3,1,80,1,2,1,0.05,0.01
44,0,Travel_Rarely,0.1117,Research & Development,0.02,1,Life Sciences,1,1246,1,0,0.072,4,1,Research Scientist,4,Married,Low Income,0.19982,0.1,Y,0,13,3,4,80,1,5,3,0.1,0.07
19,1,Non-Travel,0.0504,Research & Development,0.1,3,Medical,1,1248,1,0,0.096,2,1,Research Scientist,2,Single,Low Income,0.06148,0.1,Y,1,25,3,2,80,0,2,4,0.01,0.0
29,0,Travel_Rarely,0.101,Research & Development,0.01,3,Life Sciences,1,1249,1,0,0.097,3,1,Research Scientist,4,Divorced,Medium Income,0.05598,0.1,Y,0,15,3,1,80,3,5,3,0.03,0.01
54,0,Travel_Rarely,0.0685,Research & Development,0.03,3,Life Sciences,1,1250,4,1,0.085,3,4,Research Director,4,Married,High Income,0.23474,0.3,Y,0,14,3,1,80,0,2,3,0.1,0.0
31,0,Travel_Rarely,0.1332,Research & Development,0.11,2,Medical,1,1251,3,1,0.08,3,2,Healthcare Representative,1,Married,High Income,0.17089,0.1,Y,1,12,3,4,80,0,2,2,0.06,0.0
31,0,Travel_Rarely,0.1062,Research & Development,0.24,3,Medical,1,1252,3,0,0.096,2,2,Healthcare Representative,1,Single,High Income,0.17198,0.1,Y,0,19,3,2,80,0,2,3,0.1,0.01
59,0,Travel_Rarely,0.0326,Sales,0.03,3,Life Sciences,1,1254,3,0,0.048,2,2,Sales Executive,4,Single,Medium Income,0.1649,0.5,Y,0,17,3,4,80,0,2,3,0.06,0.0
43,0,Travel_Rarely,0.092,Research & Development,0.03,3,Life Sciences,1,1255,3,1,0.096,1,5,Research Director,4,Married,High Income,0.18625,0.3,Y,0,14,3,2,80,1,2,3,0.08,0.0
49,0,Travel_Rarely,0.1098,Research & Development,0.04,2,Medical,1,1256,1,1,0.085,2,5,Manager,3,Married,High Income,0.12124,0.2,Y,0,13,3,3,80,1,2,4,0.01,0.0
36,0,Travel_Frequently,0.0469,Research & Development,0.03,3,Technical Degree,1,1257,3,1,0.046,3,1,Research Scientist,2,Married,Medium Income,0.09256,0.1,Y,0,12,3,3,80,0,2,2,0.11,0.0
48,0,Travel_Rarely,0.0969,Research & Development,0.02,2,Technical Degree,1,1258,4,1,0.076,4,1,Laboratory Technician,2,Single,Low Income,0.1662,0.5,Y,0,11,3,3,80,0,4,2,0.01,0.0
27,0,Travel_Rarely,0.1167,Research & Development,0.04,2,Life Sciences,1,1259,1,1,0.076,3,1,Research Scientist,3,Divorced,Low Income,0.03208,0.1,Y,0,11,3,2,80,3,2,3,0.05,0.0
29,0,Travel_Rarely,0.1329,Research & Development,0.07,3,Life Sciences,1,1260,3,1,0.082,3,2,Healthcare Representative,4,Divorced,High Income,0.04204,0.1,Y,1,11,3,2,80,2,2,3,0.06,0.01
48,0,Travel_Rarely,0.0715,Research & Development,0.01,3,Life Sciences,1,1263,4,1,0.076,2,5,Research Director,4,Single,High Income,0.08733,0.6,Y,0,12,3,3,80,0,3,4,0.01,0.0
29,0,Travel_Rarely,0.0694,Research & Development,0.01,3,Life Sciences,1,1264,4,0,0.087,2,4,Research Director,4,Divorced,High Income,0.03423,0.3,Y,0,14,3,2,80,2,2,2,0.07,0.01
34,0,Travel_Rarely,0.132,Research & Development,0.2,3,Technical Degree,1,1265,3,0,0.089,4,1,Research Scientist,3,Married,Low Income,0.21643,0.0,Y,0,17,3,4,80,0,5,2,0.01,0.0
44,0,Travel_Rarely,0.1099,Sales,0.05,3,Marketing,1,1267,2,1,0.088,3,5,Manager,2,Married,High Income,0.08751,0.7,Y,0,11,3,3,80,1,5,3,0.22,0.03
33,0,Travel_Rarely,0.0536,Sales,0.1,5,Marketing,1,1268,4,1,0.082,4,3,Sales Executive,3,Divorced,High Income,0.21708,0.0,Y,1,14,3,4,80,2,3,3,0.09,0.0
19,0,Travel_Rarely,0.0265,Research & Development,0.25,3,Life Sciences,1,1269,2,0,0.057,4,1,Research Scientist,4,Single,Low Income,0.21221,0.1,Y,1,12,3,4,80,0,2,3,0.01,0.0
23,0,Travel_Rarely,0.0373,Research & Development,0.01,2,Life Sciences,1,1270,4,1,0.047,3,1,Research Scientist,3,Married,Low Income,0.16901,0.1,Y,0,22,3,4,80,1,2,3,0.01,0.0
25,1,Travel_Frequently,0.0599,Sales,0.24,1,Life Sciences,1,1273,3,1,0.073,1,1,Sales Representative,4,Single,Low Income,0.0804,0.1,Y,1,14,3,4,80,0,4,3,0.01,0.01
26,0,Travel_Rarely,0.0583,Research & Development,0.04,2,Life Sciences,1,1275,3,1,0.053,3,1,Research Scientist,4,Single,Low Income,0.09973,0.1,Y,1,20,3,2,80,0,2,2,0.08,0.02
45,1,Travel_Rarely,0.1449,Sales,0.02,3,Marketing,1,1277,1,0,0.094,1,5,Manager,2,Single,High Income,0.02493,0.2,Y,1,16,3,1,80,0,2,3,0.24,0.01
55,0,Non-Travel,0.0177,Research & Development,0.08,1,Medical,1,1278,4,1,0.037,2,4,Healthcare Representative,2,Divorced,High Income,0.25592,0.1,Y,1,15,3,4,80,1,3,3,0.27,0.12
21,1,Travel_Frequently,0.0251,Research & Development,0.1,2,Life Sciences,1,1279,1,0,0.045,2,1,Laboratory Technician,3,Single,Low Income,0.25308,0.1,Y,0,20,3,3,80,0,2,1,0.02,0.02
46,0,Travel_Rarely,0.0168,Sales,0.04,2,Marketing,1,1280,4,0,0.033,2,5,Manager,2,Married,High Income,0.09946,0.2,Y,0,14,3,3,80,1,2,3,0.11,0.0
34,0,Travel_Rarely,0.0131,Sales,0.02,3,Marketing,1,1281,3,0,0.086,3,2,Sales Executive,1,Single,Medium Income,0.06039,0.0,Y,1,12,3,4,80,0,3,3,0.03,0.0
51,0,Travel_Frequently,0.0237,Sales,0.09,3,Life Sciences,1,1282,4,1,0.083,3,5,Manager,2,Divorced,High Income,0.19196,0.4,Y,1,24,3,1,80,1,5,2,0.27,0.11
59,0,Travel_Rarely,0.1429,Research & Development,0.18,4,Medical,1,1283,4,1,0.067,3,3,Manufacturing Director,4,Single,High Income,0.20002,0.6,Y,0,12,3,4,80,0,6,2,0.09,0.05
34,0,Travel_Frequently,0.0135,Research & Development,0.19,3,Medical,1,1285,3,0,0.046,3,2,Laboratory Technician,2,Divorced,Medium Income,0.22534,0.4,Y,0,13,3,3,80,2,2,4,0.11,0.05
28,0,Travel_Frequently,0.0791,Research & Development,0.01,4,Medical,1,1286,4,1,0.044,3,1,Laboratory Technician,3,Single,Low Income,0.06842,0.0,Y,1,11,3,3,80,0,2,2,0.04,0.0
44,0,Travel_Rarely,0.1199,Research & Development,0.04,2,Life Sciences,1,1288,3,1,0.092,4,5,Manager,1,Divorced,High Income,0.17477,0.1,Y,0,14,3,4,80,2,4,2,0.25,0.12
34,0,Travel_Frequently,0.0648,Human Resources,0.11,3,Life Sciences,1,1289,3,1,0.056,2,2,Human Resources,2,Married,Medium Income,0.21833,0.4,Y,0,11,3,4,80,2,5,4,0.1,0.01
35,0,Travel_Rarely,0.0735,Research & Development,0.06,1,Life Sciences,1,1291,3,1,0.066,3,1,Research Scientist,3,Married,Low Income,0.0602,0.0,Y,1,14,3,4,80,0,3,3,0.03,0.02
42,0,Travel_Rarely,0.0603,Research & Development,0.07,4,Medical,1,1292,2,0,0.078,4,2,Research Scientist,2,Married,Low Income,0.05628,0.6,Y,1,16,3,4,80,0,2,3,0.01,0.0
43,0,Travel_Rarely,0.0531,Sales,0.04,4,Marketing,1,1293,4,0,0.056,2,3,Sales Executive,4,Single,High Income,0.20364,0.3,Y,0,14,3,4,80,0,3,4,0.21,0.12
36,0,Travel_Rarely,0.0429,Research & Development,0.02,4,Life Sciences,1,1294,3,0,0.053,3,2,Manufacturing Director,2,Single,Medium Income,0.02323,0.9,Y,1,11,3,4,80,0,2,3,0.16,0.05
44,1,Travel_Rarely,0.0621,Research & Development,0.15,3,Medical,1,1295,1,0,0.073,3,3,Healthcare Representative,4,Married,High Income,0.14075,0.1,Y,0,11,3,4,80,1,2,3,0.1,0.0
28,0,Travel_Frequently,0.0193,Research & Development,0.02,3,Life Sciences,1,1296,4,1,0.052,2,1,Laboratory Technician,4,Married,Medium Income,0.14222,0.1,Y,1,12,3,2,80,1,2,3,0.02,0.02
51,0,Travel_Frequently,0.0968,Research & Development,0.06,2,Medical,1,1297,2,0,0.04,2,1,Laboratory Technician,3,Single,Low Income,0.04257,0.0,Y,0,14,3,2,80,0,6,2,0.07,0.07
30,0,Non-Travel,0.0879,Research & Development,0.09,2,Medical,1,1298,3,0,0.072,3,2,Manufacturing Director,3,Single,Medium Income,0.12858,0.7,Y,1,18,3,3,80,0,3,3,0.08,0.01
29,1,Travel_Rarely,0.0806,Research & Development,0.07,3,Technical Degree,1,1299,2,0,0.039,3,1,Laboratory Technician,3,Divorced,Low Income,0.17285,0.3,Y,1,13,3,1,80,2,2,3,0.07,0.07
28,0,Travel_Rarely,0.064,Research & Development,0.01,3,Technical Degree,1,1301,4,1,0.084,3,1,Research Scientist,1,Single,Low Income,0.04732,0.2,Y,0,11,3,2,80,0,2,2,0.03,0.01
25,0,Travel_Rarely,0.0266,Research & Development,0.01,3,Medical,1,1303,4,0,0.04,3,1,Research Scientist,2,Single,Low Income,0.1883,0.1,Y,0,18,3,4,80,0,3,2,0.02,0.02
32,0,Travel_Rarely,0.0604,Sales,0.08,3,Medical,1,1304,3,1,0.056,4,2,Sales Executive,4,Married,Medium Income,0.11693,0.1,Y,0,15,3,3,80,2,4,4,0.1,0.0
45,0,Travel_Frequently,0.0364,Research & Development,0.25,3,Medical,1,1306,2,0,0.083,3,5,Manager,2,Single,High Income,0.13035,0.3,Y,0,22,3,3,80,0,4,3,0.0,0.0
39,0,Travel_Rarely,0.0412,Research & Development,0.13,4,Medical,1,1307,3,0,0.094,2,4,Manager,2,Divorced,High Income,0.17334,0.6,Y,1,13,3,4,80,2,4,3,0.19,0.12
58,0,Travel_Rarely,0.0848,Research & Development,0.23,4,Life Sciences,1,1308,1,1,0.088,3,1,Research Scientist,3,Divorced,Low Income,0.26076,0.1,Y,0,12,3,4,80,2,3,3,0.02,0.02
32,1,Travel_Rarely,0.1089,Research & Development,0.07,2,Life Sciences,1,1309,4,1,0.079,3,2,Laboratory Technician,3,Married,Medium Income,0.22845,0.1,Y,0,18,3,1,80,1,3,3,0.1,0.01
39,1,Travel_Rarely,0.036,Research & Development,0.23,3,Medical,1,1310,3,1,0.093,3,1,Research Scientist,1,Single,Medium Income,0.22154,0.0,Y,0,13,3,1,80,0,2,3,0.05,0.0
30,0,Travel_Rarely,0.1138,Research & Development,0.06,3,Technical Degree,1,1311,1,0,0.048,2,2,Laboratory Technician,4,Married,Medium Income,0.23631,0.0,Y,0,12,3,1,80,1,6,3,0.09,0.06
36,0,Travel_Rarely,0.0325,Research & Development,0.1,4,Technical Degree,1,1312,4,0,0.063,3,3,Healthcare Representative,3,Married,High Income,0.05747,0.3,Y,0,12,3,1,80,0,0,3,0.07,0.01
46,0,Travel_Rarely,0.0991,Human Resources,0.01,2,Life Sciences,1,1314,4,0,0.044,3,1,Human Resources,1,Single,Low Income,0.22957,0.6,Y,0,12,3,3,80,0,3,4,0.07,0.05
28,0,Non-Travel,0.1476,Research & Development,0.01,3,Life Sciences,1,1315,3,0,0.055,1,2,Laboratory Technician,4,Married,High Income,0.16392,0.0,Y,0,11,3,1,80,3,6,3,0.09,0.07
50,0,Travel_Rarely,0.1322,Research & Development,0.28,3,Life Sciences,1,1317,4,0,0.043,3,4,Research Director,1,Married,High Income,0.22422,0.4,Y,1,11,3,2,80,0,2,3,0.03,0.01
40,1,Travel_Rarely,0.0299,Sales,0.25,4,Marketing,1,1318,4,1,0.057,2,3,Sales Executive,2,Single,High Income,0.17235,0.2,Y,1,12,3,3,80,0,2,3,0.05,0.01
52,1,Travel_Rarely,0.103,Sales,0.05,3,Life Sciences,1,1319,2,1,0.064,3,3,Sales Executive,2,Single,High Income,0.21534,0.9,Y,1,19,3,3,80,0,2,2,0.08,0.07
30,0,Travel_Rarely,0.0634,Research & Development,0.17,4,Medical,1,1321,2,0,0.095,3,3,Manager,1,Married,High Income,0.25927,0.1,Y,1,23,3,4,80,2,2,3,0.09,0.0
39,0,Travel_Rarely,0.0524,Research & Development,0.18,2,Life Sciences,1,1322,1,1,0.032,3,2,Manufacturing Director,3,Single,Medium Income,0.13352,0.0,Y,0,11,3,1,80,0,6,3,0.08,0.01
31,0,Non-Travel,0.0587,Sales,0.02,4,Life Sciences,1,1324,4,0,0.057,3,3,Sales Executive,3,Divorced,High Income,0.08935,0.1,Y,1,19,3,1,80,1,5,2,0.1,0.09
41,0,Non-Travel,0.0256,Sales,0.1,2,Medical,1,1329,3,1,0.04,1,2,Sales Executive,2,Single,Medium Income,0.22074,0.1,Y,0,13,3,1,80,0,4,3,0.19,0.11
31,1,Travel_Frequently,0.106,Sales,0.01,3,Life Sciences,1,1331,4,0,0.054,3,1,Sales Representative,2,Single,Low Income,0.08319,0.1,Y,1,11,3,1,80,0,2,4,0.03,0.02
44,1,Travel_Rarely,0.0935,Research & Development,0.03,3,Life Sciences,1,1333,1,1,0.089,3,1,Laboratory Technician,1,Married,Low Income,0.14669,0.4,Y,0,12,3,3,80,0,4,4,0.03,0.01
42,0,Non-Travel,0.0495,Research & Development,0.02,1,Life Sciences,1,1334,3,1,0.037,3,4,Manager,3,Married,High Income,0.26582,0.0,Y,1,13,3,4,80,0,3,2,0.2,0.02
55,0,Travel_Rarely,0.0282,Research & Development,0.02,2,Medical,1,1336,4,0,0.058,1,5,Manager,3,Married,High Income,0.06992,0.4,Y,0,14,3,4,80,1,5,3,0.19,0.09
56,0,Travel_Rarely,0.0206,Human Resources,0.08,4,Life Sciences,1,1338,4,1,0.099,3,5,Manager,2,Single,High Income,0.04022,0.6,Y,0,14,3,1,80,0,4,3,0.07,0.07
40,0,Non-Travel,0.0458,Research & Development,0.16,2,Life Sciences,1,1340,3,1,0.074,3,1,Research Scientist,3,Divorced,Low Income,0.08532,0.9,Y,0,16,3,2,80,1,0,3,0.04,0.0
34,0,Travel_Rarely,0.0943,Research & Development,0.09,3,Life Sciences,1,1344,4,1,0.086,3,3,Healthcare Representative,4,Divorced,High Income,0.05494,0.0,Y,0,11,3,4,80,1,0,2,0.09,0.01
40,0,Travel_Rarely,0.0523,Research & Development,0.02,3,Life Sciences,1,1346,3,1,0.098,3,2,Research Scientist,4,Single,Medium Income,0.22455,0.1,Y,0,13,3,3,80,0,4,3,0.09,0.08
41,0,Travel_Frequently,0.1018,Sales,0.01,3,Marketing,1,1349,3,0,0.066,3,2,Sales Executive,1,Divorced,Medium Income,0.04297,0.0,Y,0,17,3,4,80,1,2,3,0.09,0.01
35,0,Travel_Frequently,0.0482,Research & Development,0.04,4,Life Sciences,1,1350,3,1,0.087,3,2,Research Scientist,3,Single,Medium Income,0.0269,0.1,Y,1,11,3,2,80,0,3,3,0.09,0.01
51,0,Travel_Rarely,0.077,Human Resources,0.05,3,Life Sciences,1,1352,3,1,0.084,3,4,Manager,2,Divorced,High Income,0.17588,0.1,Y,1,11,3,2,80,1,2,3,0.27,0.0
38,0,Travel_Rarely,0.1009,Sales,0.02,2,Life Sciences,1,1355,2,0,0.031,3,2,Sales Executive,1,Divorced,High Income,0.19461,0.3,Y,0,15,3,4,80,1,3,3,0.07,0.01
34,0,Travel_Rarely,0.0507,Sales,0.15,2,Medical,1,1356,3,0,0.066,3,2,Sales Executive,1,Single,Medium Income,0.23553,0.1,Y,0,12,3,4,80,0,6,4,0.1,0.09
25,0,Travel_Rarely,0.0882,Research & Development,0.19,1,Medical,1,1358,4,1,0.067,3,1,Laboratory Technician,4,Married,Medium Income,0.09075,0.3,Y,0,11,3,3,80,3,6,2,0.03,0.01
58,1,Travel_Rarely,0.0601,Research & Development,0.07,4,Medical,1,1360,3,0,0.053,2,3,Manufacturing Director,1,Married,High Income,0.12023,0.7,Y,1,14,3,4,80,0,0,2,0.1,0.05
40,0,Travel_Rarely,0.0329,Research & Development,0.01,4,Life Sciences,1,1361,2,1,0.088,3,1,Laboratory Technician,2,Married,Low Income,0.06762,0.3,Y,0,22,3,3,80,1,3,3,0.04,0.0
36,0,Travel_Frequently,0.0607,Sales,0.07,3,Marketing,1,1362,1,0,0.083,4,2,Sales Executive,1,Married,Medium Income,0.02261,0.2,Y,0,16,3,4,80,1,2,2,0.15,0.06
48,0,Travel_Rarely,0.0855,Research & Development,0.04,3,Life Sciences,1,1363,4,1,0.054,3,3,Manufacturing Director,4,Single,High Income,0.18706,0.1,Y,0,11,3,3,80,0,2,3,0.1,0.0
27,0,Travel_Rarely,0.1291,Sales,0.11,3,Medical,1,1364,3,0,0.098,4,1,Sales Representative,4,Married,Low Income,0.06527,0.8,Y,0,14,3,2,80,1,4,3,0.01,0.0
51,0,Travel_Rarely,0.1405,Research & Development,0.11,2,Technical Degree,1,1367,4,0,0.082,2,4,Manufacturing Director,2,Single,High Income,0.24439,0.3,Y,0,16,3,2,80,0,1,2,0.05,0.0
18,0,Non-Travel,0.1124,Research & Development,0.01,3,Life Sciences,1,1368,4,0,0.097,3,1,Laboratory Technician,4,Single,Low Income,0.19305,0.1,Y,0,15,3,3,80,0,5,4,0.0,0.0
35,0,Travel_Rarely,0.0817,Research & Development,0.01,3,Medical,1,1369,4,0,0.06,2,2,Laboratory Technician,4,Married,Medium Income,0.10846,0.0,Y,0,12,3,2,80,1,0,3,0.09,0.0
27,0,Travel_Frequently,0.0793,Sales,0.02,1,Life Sciences,1,1371,4,1,0.043,1,2,Sales Executive,4,Single,Medium Income,0.20392,0.3,Y,0,20,3,2,80,0,3,3,0.06,0.0
55,1,Travel_Rarely,0.0267,Sales,0.13,4,Marketing,1,1372,1,1,0.085,4,4,Sales Executive,3,Single,High Income,0.09277,0.6,Y,1,17,3,3,80,0,2,2,0.19,0.03
56,0,Travel_Rarely,0.1369,Research & Development,0.23,3,Life Sciences,1,1373,4,1,0.068,3,4,Manufacturing Director,2,Married,High Income,0.18235,0.4,Y,1,12,3,1,80,1,0,3,0.19,0.12
34,0,Non-Travel,0.0999,Research & Development,0.26,1,Technical Degree,1,1374,1,0,0.092,2,1,Research Scientist,3,Divorced,Low Income,0.15891,0.1,Y,0,20,3,3,80,3,2,3,0.05,0.0
40,0,Travel_Rarely,0.1202,Research & Development,0.02,1,Medical,1,1375,2,0,0.089,4,2,Healthcare Representative,3,Divorced,Medium Income,0.13888,0.5,Y,0,20,3,2,80,3,0,3,0.12,0.11
34,0,Travel_Rarely,0.0285,Research & Development,0.29,3,Medical,1,1377,2,1,0.086,3,2,Laboratory Technician,3,Married,Medium Income,0.17491,0.4,Y,0,13,3,1,80,2,1,3,0.08,0.07
31,1,Travel_Frequently,0.0703,Sales,0.02,3,Life Sciences,1,1379,3,0,0.09,2,1,Sales Representative,4,Single,Low Income,0.11882,0.7,Y,0,14,3,3,80,0,3,4,0.01,0.0
35,1,Travel_Frequently,0.0662,Sales,0.18,4,Marketing,1,1380,4,0,0.067,3,2,Sales Executive,3,Married,Medium Income,0.23288,0.0,Y,1,18,3,3,80,1,0,2,0.04,0.03
38,0,Travel_Frequently,0.0693,Research & Development,0.07,3,Life Sciences,1,1382,4,1,0.057,4,1,Research Scientist,3,Divorced,Low Income,0.15748,0.1,Y,0,11,3,4,80,3,2,3,0.04,0.0
34,0,Travel_Rarely,0.0404,Research & Development,0.02,4,Technical Degree,1,1383,3,0,0.098,3,2,Healthcare Representative,4,Single,High Income,0.06163,0.1,Y,0,11,3,4,80,0,2,4,0.14,0.04
28,0,Travel_Rarely,0.0736,Sales,0.26,3,Life Sciences,1,1387,3,1,0.048,2,2,Sales Executive,1,Married,Medium Income,0.24232,0.1,Y,0,11,3,3,80,1,0,3,0.05,0.0
31,1,Travel_Rarely,0.033,Research & Development,0.22,4,Medical,1,1389,4,1,0.098,3,2,Manufacturing Director,3,Married,Medium Income,0.21057,0.1,Y,1,15,3,4,80,2,3,2,0.1,0.06
39,0,Travel_Rarely,0.1498,Sales,0.21,4,Life Sciences,1,1390,1,1,0.044,2,2,Sales Executive,4,Married,Medium Income,0.03567,0.3,Y,1,12,3,4,80,2,2,4,0.05,0.01
51,0,Travel_Frequently,0.0541,Sales,0.02,3,Marketing,1,1391,2,1,0.052,3,3,Sales Executive,2,Married,High Income,0.15395,0.2,Y,0,11,3,2,80,0,5,3,0.04,0.03
41,0,Travel_Frequently,0.12,Research & Development,0.22,3,Life Sciences,1,1392,4,0,0.075,3,2,Research Scientist,4,Divorced,Medium Income,0.13953,0.3,Y,1,14,3,1,80,2,4,2,0.06,0.03
37,0,Travel_Rarely,0.1439,Research & Development,0.04,1,Life Sciences,1,1394,3,1,0.054,3,1,Research Scientist,3,Married,Low Income,0.05182,0.7,Y,1,15,3,4,80,0,2,3,0.06,0.01
33,0,Travel_Frequently,0.1111,Sales,0.05,1,Life Sciences,1,1395,2,1,0.061,3,2,Sales Executive,4,Married,High Income,0.19293,0.6,Y,0,13,3,1,80,0,2,4,0.05,0.01
32,0,Travel_Rarely,0.0499,Sales,0.02,1,Marketing,1,1396,3,1,0.036,3,2,Sales Executive,2,Married,Medium Income,0.20497,0.0,Y,1,13,3,1,80,3,3,2,0.03,0.01
39,0,Non-Travel,0.1485,Research & Development,0.25,2,Life Sciences,1,1397,3,1,0.071,3,3,Healthcare Representative,3,Married,High Income,0.03449,0.3,Y,0,21,3,2,80,1,2,3,0.06,0.0
25,0,Travel_Rarely,0.1372,Sales,0.18,1,Life Sciences,1,1399,1,1,0.093,4,2,Sales Executive,3,Married,Medium Income,0.12477,0.2,Y,0,11,3,2,80,0,3,2,0.03,0.01
52,0,Travel_Frequently,0.0322,Research & Development,0.28,2,Medical,1,1401,4,0,0.059,4,4,Manufacturing Director,3,Married,High Income,0.09731,0.2,Y,1,11,3,2,80,1,3,2,0.05,0.0
43,0,Travel_Rarely,0.093,Research & Development,0.06,3,Medical,1,1402,1,0,0.073,2,2,Research Scientist,3,Single,Medium Income,0.20003,0.1,Y,1,14,3,1,80,0,3,1,0.2,0.01
27,0,Travel_Rarely,0.0205,Sales,0.1,3,Marketing,1,1403,4,0,0.098,2,2,Sales Executive,4,Married,Medium Income,0.071,0.1,Y,1,11,3,4,80,0,3,3,0.06,0.04
27,1,Travel_Rarely,0.0135,Research & Development,0.17,4,Life Sciences,1,1405,4,0,0.051,3,1,Research Scientist,3,Single,Low Income,0.25681,0.1,Y,1,13,3,4,80,0,2,3,0.08,0.07
26,0,Travel_Rarely,0.0683,Research & Development,0.02,1,Medical,1,1407,1,1,0.036,2,1,Research Scientist,4,Single,Medium Income,0.0405,0.0,Y,0,12,3,4,80,0,2,3,0.04,0.01
42,0,Travel_Rarely,0.1147,Human Resources,0.1,3,Human Resources,1,1408,3,0,0.031,3,4,Manager,1,Married,High Income,0.16616,0.0,Y,0,14,3,3,80,1,5,3,0.2,0.0
52,0,Travel_Rarely,0.0258,Research & Development,0.08,4,Other,1,1409,3,0,0.054,3,1,Laboratory Technician,1,Married,Low Income,0.17363,0.9,Y,0,13,3,3,80,0,2,1,0.05,0.0
37,0,Travel_Rarely,0.1462,Research & Development,0.11,3,Medical,1,1411,1,0,0.094,3,1,Laboratory Technician,3,Single,Low Income,0.19106,0.4,Y,0,18,3,1,80,0,6,3,0.03,0.0
35,0,Travel_Frequently,0.02,Research & Development,0.18,2,Life Sciences,1,1412,3,1,0.06,3,3,Manufacturing Director,4,Single,High Income,0.19944,0.2,Y,0,11,3,3,80,0,2,3,0.02,0.02
25,0,Travel_Rarely,0.0949,Research & Development,0.01,3,Technical Degree,1,1415,1,1,0.081,3,1,Laboratory Technician,4,Married,Low Income,0.0491,0.4,Y,0,11,3,2,80,1,2,2,0.03,0.0
26,0,Travel_Rarely,0.0652,Research & Development,0.07,3,Other,1,1417,3,1,0.1,4,1,Laboratory Technician,1,Single,Low Income,0.23577,0.0,Y,0,12,3,4,80,0,2,3,0.07,0.0
29,0,Travel_Rarely,0.0332,Human Resources,0.17,3,Other,1,1419,2,1,0.051,2,3,Human Resources,1,Single,High Income,0.09769,0.1,Y,0,13,3,1,80,0,3,2,0.1,0.0
49,1,Travel_Frequently,0.1475,Research & Development,0.28,2,Life Sciences,1,1420,1,1,0.097,2,2,Laboratory Technician,1,Single,Medium Income,0.2271,0.3,Y,0,20,3,1,80,0,2,3,0.04,0.01
29,1,Travel_Frequently,0.0337,Research & Development,0.14,1,Other,1,1421,3,0,0.084,3,3,Healthcare Representative,4,Single,High Income,0.2293,0.0,Y,1,12,3,1,80,0,1,3,0.08,0.07
54,0,Travel_Rarely,0.0971,Research & Development,0.01,3,Medical,1,1422,4,0,0.054,3,4,Research Director,4,Single,High Income,0.05652,0.6,Y,0,19,3,4,80,0,3,2,0.2,0.12
58,0,Travel_Rarely,0.1055,Research & Development,0.01,3,Medical,1,1423,4,0,0.076,3,5,Research Director,1,Married,High Income,0.22456,0.3,Y,1,21,3,3,80,1,3,3,0.09,0.01
55,0,Travel_Rarely,0.1136,Research & Development,0.01,4,Medical,1,1424,2,1,0.081,4,4,Research Director,4,Divorced,High Income,0.12414,0.2,Y,0,13,3,4,80,2,4,4,0.07,0.0
36,0,Travel_Rarely,0.1174,Sales,0.03,4,Marketing,1,1425,1,0,0.099,3,2,Sales Executive,2,Single,High Income,0.20763,0.3,Y,1,16,3,4,80,0,3,3,0.05,0.0
31,1,Travel_Frequently,0.0667,Sales,0.01,4,Life Sciences,1,1427,2,0,0.05,1,1,Sales Representative,3,Single,Low Income,0.16154,0.1,Y,0,12,3,2,80,0,3,3,0.01,0.0
30,0,Travel_Rarely,0.0855,Sales,0.07,4,Marketing,1,1428,4,0,0.073,3,2,Sales Executive,1,Divorced,Medium Income,0.12761,0.7,Y,0,14,3,2,80,2,3,3,0.03,0.0
31,0,Travel_Rarely,0.0182,Research & Development,0.08,5,Life Sciences,1,1430,1,0,0.093,3,4,Research Director,2,Single,High Income,0.08847,0.3,Y,0,11,3,3,80,0,3,4,0.03,0.01
34,0,Travel_Frequently,0.056,Research & Development,0.01,4,Other,1,1431,4,1,0.091,3,1,Research Scientist,1,Divorced,Low Income,0.20284,0.5,Y,0,14,3,3,80,2,2,3,0.04,0.01
31,1,Travel_Rarely,0.0202,Research & Development,0.08,3,Life Sciences,1,1433,1,0,0.034,2,1,Research Scientist,2,Single,Low Income,0.22262,0.1,Y,0,12,3,3,80,0,3,4,0.01,0.0
27,0,Travel_Rarely,0.1377,Research & Development,0.11,1,Life Sciences,1,1434,2,1,0.091,3,1,Laboratory Technician,1,Married,Low Income,0.07679,0.0,Y,0,14,3,2,80,0,3,4,0.05,0.01
36,0,Travel_Rarely,0.0172,Research & Development,0.04,4,Life Sciences,1,1435,1,1,0.037,2,2,Laboratory Technician,4,Single,Medium Income,0.22604,0.1,Y,0,16,3,3,80,0,2,2,0.1,0.01
36,0,Travel_Rarely,0.0329,Sales,0.16,4,Marketing,1,1436,3,0,0.098,2,2,Sales Executive,1,Married,Medium Income,0.13494,0.4,Y,0,13,3,1,80,2,3,2,0.03,0.0
